"Title","ID","Created Date","Updated Date","Owner","workNumber","comment","score","replyCount","replyTo","submissionTime"
"","comment-003027","2026-05-05T02:58:42Z","2026-05-05T02:58:42Z","user-0028","262","好多地方采音都太死板，比如365cb这里，明明音乐里的鼓和弦乐都很响却用两条慢星星一笔带过，肯定是不合适的；
297cb，这里的{16}x,,,x,,,x,,x,,,,x,,,,虽然确实能听出来是跟着人声走，但采成{16}x,,,x,x,,x,,x,,,,x,,,,肯定是更合适的，个人觉得这里可以再想想怎么写。
其他类似的地方都是采音问题，这里不再过多赘述了，谱师赛后可以多研究研究官谱术曲。","700","","",""
"","comment-003028","2026-04-17T16:41:19Z","2026-04-17T16:41:19Z","user-0004","204","You had me, then you lost me, then you brought me back, and then tosed me in the trash.

The chart feels like a roller coaster to experience. I was actually really in love with the first half of the chart. There are some unreasonable slides that feel might be too demanding for casual players such as Combo 252 and it's variation; Combo 379 - 385 (this one is not that bad, it just doesn't feel that nice to hit). Overall the first half with chill and was within expectations for a 13+.

The second half was where things really took it's turn. The difficult sections of the chorus was pulled up to the maximum. You introduced the slide tap combo at Combo 728 that I was DEFINITELY NOT PREPARED FOR. Then there is the very awkward slide at Combo 708 that felt like didn't offer a lot to the overall feeling of the song. I think the chart really didn't had to fight back this hard. I really wished this had stayed reasonable from beginning to end.

There are no obvious mistakes in the chart, just decisions that I feel are not done properly. You did your best to make an engaging chart and I was able to feel that from your chart, I can tell you really love this song and wanted the players to also enjoy the song while staying connected to the chart you designed. Thank you for your hard work.","700","","",""
"","comment-003029","2026-04-20T05:06:15Z","2026-04-20T05:06:15Z","user-0150","137","好选曲👍我喜欢
先讲点个人的看法：
对TouchHold的用法挺有新意的，但是我认为还是需要谨慎使用，原因是TouchHold不同于Hold和Slide，其时值长度是难以预测的。具体到这张谱，就是20cb到50cb这段A区的TH都是点按，E6和C区的TH又变成了长按， 虽然谱师做了区分但是不明显，这里不太舒服；
265cb开始感觉写的太保守了，在这之前的键盘的密度让我对后续期待很高，但这个长星星拖慢了节奏，后续几个特殊音色也完全可以用夸张一点的键型或者绝赞来表现。同理，300cb开始的这一段加点星星会更好，396cb这里完全可以写键盘，因为我认为到这里整体依然没有14级该有的压力，以及480cb开始的管子段，压难度到了没必要的程度。
539cb到625cb这一段我还是很喜欢的，但接着后面一段的采音又有点既要又要，不太自然；678cb这个一笔画我没太看懂，这是个前面也没出现后面也没出现的孤立配置，挺违和的，如果作为引入，尾杀写点稍微复杂一些的一笔画星星感觉会不错。尾杀的表现力其实不太好，两个三纵手感略难以评价，写点一笔画或者fes长星星也许会好点。
整体看下来略显割裂，排列大胆的地方挺大胆的，另外一部分又过于保守了，不过完成度还是不错。一家之言，仅供参考。
感谢谱师辛苦创作","618","","",""
"","comment-003030","2026-04-13T09:30:24Z","2026-04-13T09:30:24Z","user-0059","13","春天来了哦！刚刚被ban了，重新给一下分ww
欸嘿嘿，很有感觉的一张谱，谱师的功底很深呢。
[内容已隐藏]

---
|图片|评价/问题|
|---|---|
|[内容已隐藏]|虽然星星很好看，但因为过于复杂的组合和相对较快的速度在游玩时会有些难打，主要是因为右手还需要处理tap|
|[内容已隐藏]|我是不清楚这个到底算不算无理，不过既然截出来了，我跟广大的选手们一起讨论一下？（被ban以后确定这是个大问题，我给扣分了|
---
其他:
· 无

---
完成度比较高的一张谱，对于音色的把握也很到位，感谢您的创作
感谢谱师的创作，祝愿你在MMFC13取得优秀的成绩，玩的开心，我喜欢你！
[内容已隐藏]","700","","",""
"","comment-003031","2026-04-24T16:12:50Z","2026-04-24T16:12:50Z","user-0139","165","上手之后发现手序设计比较反直觉，不过都能打上。
副歌的采音取舍需要再斟酌一下。可以在采人声的基础上适当丰富节奏型，减少一些空采的16分。而且感觉难度上除了几个类死镰段好像也没有很突出，或许打磨一下星星写个氛围感品味小歌会是更好的出路。","520","","",""
"","comment-003032","2026-04-15T07:07:14Z","2026-04-15T07:07:14Z","user-0004","134","This is such a weird chart. At some moments I was thinking 'Those chain slides are awesome' but then occasionally you slap a 'That's a new player mistake is that not it?""

There is a lot of misplaced notes that would cause splashes without a doubt. I'm sure the other comments have pointed that out so I will skip the technicality. So I will just say the things I like:
- The 'suki kirai' section is very cute, I liked that.
- The chain slides are super fun, super readable (Probably only for the seasoned players) and super unique. It fits the song quite well.
- The note density is perfect. The note choices might need some work, maybe tone down some of the slides to taps would do.

I think you have lots of cool ideas, perhaps once you grasp a whole on the legality of Maimai charting you would be a formidable contestant in the coming contests. Thank you for your hard work.","633","","",""
"","comment-003033","2026-04-29T18:10:25Z","2026-04-29T18:10:25Z","user-0143","241","可以和解吗","535","","",""
"","comment-003034","2026-04-11T07:06:53Z","2026-04-11T07:06:53Z","user-0157","106","先说总的，这张谱的整体结构非常不错，然后手感也很好，但是有些小问题，比如位移绝赞突脸有点诡异，然后副歌的地方引导有些不足，双押星星接单点tap可以放在离设计的手更近一点的地方，不然很容易换手导致前面的引导作用丧失，1:04秒左右写的太...一言难尽了，星星接大出张tap有点看不懂，观感和手感都有些太烂了，1:28左右的一笔画爱心不仔细看看不出来，建议换一种写的方式（？不过这个不影响我评分。还有我真的超喜欢结尾星星的设计，真的很不错！感谢谱师创作的一张好谱！","768","","",""
"","comment-003035","2026-04-13T09:12:49Z","2026-04-13T09:12:49Z","user-0075","62","开头就可以感到清新感，铺面的行进其实不错
但是副歌的段落人声占比巨大，感觉与背景音色的互动太少了，特别是音乐的顿挫感没有体现出来
（比如
```
[2:20]  {8},2/6,{4}6/2h[8:1],{16}4,1,5-2[8:1],3,{8}7h[8:1],5,
,7/3,{4}3/7h[8:1],{16}5,8,4-7[8:1],6,{8}2h[8:1],4,
```
这一段，音乐以及停了，即使人声还在唱也得有所体现，而不是完全照抄前段）
结尾已经完全没有音色了，关机声不足以支撑星星拍划的强度，完全不适合作为结束配置，
谱面还有很大的改进空间，感觉谱师还可以在多多琢磨一下，
~评价略主观~","753","","",""
"","comment-003036","2026-04-10T08:01:12Z","2026-04-10T08:01:12Z","user-0085","20","结构没有啥大问题，就是递进稍微有点不足，有些配置也不够强调底下配器的强度，580cb感觉像引导错误，我看了几遍都是右手5左手1，给个NPC吧","468","","",""
"","comment-003037","2026-04-17T17:50:10Z","2026-04-17T17:50:10Z","user-0272","96","感谢您的创作
结构合理配置也挑不出什么毛病，二副的蓝黄应该是在押雨伞吧，我还挺喜欢
但是整个谱有些僵硬，出张这块可以适当放开些
希望能见到您的更多优秀谱面，再次感谢您的创作","700","","",""
"","comment-003038","2026-04-10T05:27:37Z","2026-04-10T05:27:37Z","user-0004","17","Somehow the chart feels like it fits the song pretty well despite the crazy BPM manipulation with the slides. I think it would work well as a practice chart but for the contest chart I don't think you did the best with what you can for this to go far in the contest. If you really want to use this method of charting, I suggest lesser slides and more holds to fully utilise the emotion of the song. The holds will help telegraph the hand positioning much better while the slide density will be much easier to read once you tone that down.

Thank you for your hard work.","535","","",""
"","comment-003039","2026-04-24T18:49:35Z","2026-04-24T18:49:35Z","user-0080","219","整体还算比较贴歌。很喜欢副歌那个四连非Cth，很有感觉。主副歌的星星形状还可以再斟酌一下，有的地方单手接完子弹立刻位移下去接双押手感不是很理想","835","","",""
"","comment-003040","2026-04-30T19:42:17Z","2026-04-30T19:42:17Z","user-0060","207","感谢评论呀！
我有一点跳不出去这种完全连接起来的谱面思路，如果在副歌引入做割裂感应该怎么变化呢？不嫌弃的话请在楼中楼回复一下！
还有第二个乐句的一笔画，那里最初设计的思路其实是看似一笔画实则一副同样打法的错位（如果看过maidata的话会发现这里两根星星的时值都是[8:1]，是不连续的），但最后也为打成一笔画的玩家留下游玩空间，变成了自由手序。此时已经比较接近歌曲尾声了，如果再做更多的引入会不会显得拖沓呢？
这里是新人谱师，不嫌弃的话希望可以多多和你交流一下思路，还请多指教！","0","","comment-003299","2026-04-30T19:42:17.784Z"
"","comment-003041","2026-04-30T03:14:19Z","2026-04-30T03:14:19Z","user-0045","235","'- 乐器采音非常到位的一张谱面，但在初音唱歌的时候为什么不去采人声呢？像是歌曲缺少了人声的拼图一样，谱面缺少了一部分歌曲构成一样
- 和楼上一样我在touch加绝赞段蹭了很多次，实机应该会更好一些，如果把绝赞放在另一端应该会更好
- 全曲的元素略微过多了一些，开头的黄色touch和th偏多，整体画面丰满度和副歌无异，在进人声的时候反而开始做了递进，歌曲配器确实如此，但谱师对于曲目配器的忠实性非常高，以至于歌曲整体结构会有一些奇怪
- 1:20的反手闪电星星相当难以正攻，但很帅，尚且可以接受，1:11的双绝赞星星只能双手糊掉，略有些节奏上的缺憾
- 但不可否认整体玩起来很能凸显出drop段的节奏感，还有touch采wooh等等小音色的细节，是一张有趣的谱子","685","","",""
"","comment-003042","2026-04-17T17:09:53Z","2026-04-17T17:09:53Z","user-0046","116","很优美的作品，挺好玩的，手顺也挺不错，只不过键盘有点白开水，星星段也比较卡手，但还是能坐上良谱之位哒ദ്ദി (⩌ᴗ⩌ )","685","","",""
